,date,permno,ret,prc,shrout
3063958,2001-12-31,20482,0.013636363670229912,55.75,1553656.0
3072024,2002-01-31,20482,0.03874440863728523,57.70000076293945,1553656.0
3076973,2002-02-28,20482,-0.019930701702833176,56.54999923706055,1556593.0
3089377,2002-03-28,20482,-0.06984970718622208,52.599998474121094,1556594.0
3094859,2002-04-30,20482,0.030133124440908432,53.95000076293945,1556594.0
3104272,2002-05-31,20482,-0.11955515295267105,47.5,1560614.0
3108490,2002-06-28,20482,-0.2073683887720108,37.650001525878906,1560614.0
3119329,2002-07-31,20482,0.10610885173082352,41.40999984741211,1560614.0
3125788,2002-08-30,20482,-0.03332531079649925,40.029998779296875,1562266.0
3134922,2002-09-30,20482,0.009243136271834373,40.400001525878906,1562266.0
3140347,2002-10-31,20482,0.0422029048204422,41.869998931884766,1562266.0
3145828,2002-11-29,20482,0.04561738297343254,43.779998779296875,1562541.0
3152158,2002-12-31,20482,-0.0863407701253891,40.0,1562541.0
3161159,2003-01-31,20482,-0.04112502560019493,38.119998931884766,1562541.0
3172142,2003-02-28,20482,-0.06558237224817276,35.619998931884766,1563418.0
3172923,2003-03-31,20482,0.05586753785610199,37.61000061035156,1563418.0
3180248,2003-04-30,20482,0.08681202679872513,40.630001068115234,1563418.0
3190332,2003-05-30,20482,0.09648038446903229,44.54999923706055,1560967.0
3200382,2003-06-30,20482,-0.017732905223965645,43.7599983215332,1560967.0
3203544,2003-07-31,20482,-0.09746339917182922,39.25,1560967.0
3208869,2003-08-29,20482,0.026751572266221046,40.29999923706055,1562559.0
3221834,2003-09-30,20482,0.055831264704465866,42.54999923706055,1562559.0
3226348,2003-10-31,20482,0.007403048221021891,42.619998931884766,1562559.0
3234394,2003-11-28,20482,0.037071842700242996,44.20000076293945,1563353.0
3239496,2003-12-31,20482,0.05429859086871147,46.599998474121094,1563353.0
3244277,2004-01-30,20482,-0.07027889788150787,43.08000183105469,1563353.0
3253202,2004-02-27,20482,-0.00649959547445178,42.79999923706055,1563583.0
3259861,2004-03-31,20482,-0.03971964493393898,41.099998474121094,1563583.0
3268492,2004-04-30,20482,0.07737231254577637,44.02000045776367,1559676.0
3276665,2004-05-28,20482,-0.004019173327833414,41.209999084472656,1559676.0
3279825,2004-06-30,20482,-0.010919698514044285,40.7599983215332,1559676.0
3285998,2004-07-30,20482,-0.02821393311023712,39.349998474121094,1559676.0
3297948,2004-08-31,20482,0.05946633219718933,41.689998626708984,1561157.0
3303139,2004-09-30,20482,0.016071047633886337,42.36000061035156,1561157.0
3305655,2004-10-29,20482,0.012511814013123512,42.630001068115234,1561157.0
3316577,2004-11-30,20482,-0.0157166775316,41.959999084472656,1557392.0
3322396,2004-12-31,20482,0.11177317798137665,46.650001525878906,1557392.0
3329665,2005-01-31,20482,-0.029367653653025627,45.02000045776367,1557392.0
3336130,2005-02-28,20482,0.021546006202697754,45.9900016784668,1557392.0
3345712,2005-03-31,20482,0.013698569498956203,46.619998931884766,1558940.0
3348722,2005-04-29,20482,0.06038182973861694,49.15999984741211,1558940.0
3356691,2005-05-31,20482,-0.018714364618062973,48.2400016784668,1550677.0
3366960,2005-06-30,20482,0.0159617867320776,49.0099983215332,1550677.0
3374407,2005-07-29,20482,-0.04295036196708679,46.630001068115234,1550677.0
3380287,2005-08-31,20482,-0.032168131321668625,45.130001068115234,1554416.0
3383295,2005-09-30,20482,-0.0604919008910656,42.400001525878906,1554416.0
3390722,2005-10-31,20482,0.021815983578562737,43.04999923706055,1554416.0
3401725,2005-11-30,20482,-0.12404181808233261,37.709999084472656,1551228.0
3409171,2005-12-30,20482,0.04561127722263336,39.43000030517578,1551228.0
3411901,2006-01-31,20482,0.10131882131099701,43.150001525878906,1551228.0
3419746,2006-02-28,20482,0.023870190605521202,44.18000030517578,1538626.0
3426694,2006-03-31,20482,-0.03870527446269989,42.470001220703125,1538626.0
3436311,2006-04-28,20482,0.013303518295288086,42.7400016784668,1538626.0
3438509,2006-05-31,20482,-0.0009359128307551146,42.70000076293945,1526217.0
3446192,2006-06-30,20482,0.021311471238732338,43.61000061035156,1526217.0
3453519,2006-07-31,20482,0.10215546190738678,47.77000045776367,1526217.0
3462338,2006-08-31,20482,0.019468292593955994,48.70000076293945,1527807.0
3471923,2006-09-29,20482,-0.0028747308533638716,48.560001373291016,1527807.0
3477633,2006-10-31,20482,-0.015547838993370533,47.5099983215332,1527807.0
3485486,2006-11-30,20482,-0.017890939489006996,46.65999984741211,1534864.0
3494103,2006-12-29,20482,0.04393483325839043,48.709999084472656,1534864.0
3497416,2007-01-31,20482,0.09412853419780731,53.0,1534864.0
3504483,2007-02-28,20482,0.0305660180747509,54.619998931884766,1543074.0
3510248,2007-03-30,20482,0.021603813394904137,55.79999923706055,1543074.0
3517072,2007-04-30,20482,0.02051970735192299,56.619998931884766,1543074.0
3525051,2007-05-31,20482,-0.004768641199916601,56.349998474121094,1540360.0
3535534,2007-06-29,20482,-0.04968942701816559,53.54999923706055,1540360.0
3539653,2007-07-31,20482,-0.04733894765377045,50.689998626708984,1540360.0
3546973,2007-08-31,20482,0.024067888036370277,51.90999984741211,1545453.0
3553001,2007-09-28,20482,0.03294161334633827,53.619998931884766,1545453.0
3559632,2007-10-31,20482,0.02471092902123928,54.619998931884766,1545453.0
3572213,2007-11-30,20482,0.05291100963950157,57.5099983215332,1545273.0
3573807,2007-12-31,20482,-0.023648006841540337,56.150001525878906,1545273.0
3586467,2008-01-31,20482,0.006322328932583332,56.18000030517578,1545273.0
3590621,2008-02-29,20482,-0.046813830733299255,53.54999923706055,1545738.0
3601411,2008-03-31,20482,0.029878661036491394,55.150001525878906,1545738.0
3603803,2008-04-30,20482,-0.036990053951740265,52.75,1545738.0
3609726,2008-05-30,20482,0.06824641674757004,56.349998474121094,1543296.0
3619438,2008-06-30,20482,-0.05998220667243004,52.970001220703125,1543296.0
3624078,2008-07-31,20482,0.07041719555854797,56.34000015258789,1541547.0
3635259,2008-08-29,20482,0.019346825778484344,57.43000030517578,1541547.0
3640221,2008-09-30,20482,0.00261190184392035,57.58000183105469,1541547.0
3648821,2008-10-31,20482,-0.035949986428022385,55.150001525878906,1541547.0
3653450,2008-11-28,20482,-0.05004536733031273,52.38999938964844,1551582.0
3659297,2008-12-31,20482,0.01870585046708584,53.369998931884766,1551582.0
3668558,2009-01-30,20482,0.04553119093179703,55.439998626708984,1551582.0
3676157,2009-02-27,20482,-0.1461038738489151,47.34000015258789,1545383.0
3682086,2009-03-31,20482,0.007604575715959072,47.70000076293945,1545383.0
3691270,2009-04-30,20482,-0.11425580829381943,41.849998474121094,1545383.0
3695624,2009-05-29,20482,0.07670257985591888,45.060001373291016,1545459.0
3703449,2009-06-30,20482,0.043941400945186615,47.040000915527344,1545459.0
3708023,2009-07-31,20482,-0.03507651388645172,44.9900016784668,1545459.0
3716918,2009-08-31,20482,0.005334470886737108,45.22999954223633,1545912.0
3722963,2009-09-30,20482,0.09374313056468964,49.470001220703125,1545912.0
3727685,2009-10-30,20482,0.030321374535560608,50.56999969482422,1545912.0
3740102,2009-11-30,20482,0.0775163546204567,54.4900016784668,1546738.0
3746115,2009-12-31,20482,-0.009175995364785194,53.9900016784668,1546738.0
3747507,2010-01-29,20482,-0.012039322406053543,52.939998626708984,1546738.0
3758423,2010-02-26,20482,0.025311676785349846,54.279998779296875,1552643.0
3760850,2010-03-31,20482,-0.02947675995528698,52.68000030517578,1552643.0
3773110,2010-04-30,20482,-0.02050114795565605,51.15999984741211,1552643.0
3778132,2010-05-28,20482,-0.07036744803190231,47.560001373291016,1543565.0
3780771,2010-06-30,20482,-0.01640039123594761,46.779998779296875,1543565.0
3791231,2010-07-30,20482,0.058572106063365936,49.08000183105469,1543565.0
3795319,2010-08-31,20482,0.00529743917286396,49.34000015258789,1543565.0
3805413,2010-09-30,20482,0.058775871992111206,52.2400016784668,1543565.0
3809528,2010-10-29,20482,-0.009188398718833923,51.31999969482422,1543565.0
3819826,2010-11-30,20482,-0.09372567385435104,46.5099983215332,1545816.0
3826333,2010-12-31,20482,0.03010108694434166,47.90999984741211,1545816.0
3834845,2011-01-31,20482,-0.04821540415287018,45.15999984741211,1545816.0
3841214,2011-02-28,20482,0.06510183215141296,48.099998474121094,1547582.0
3844821,2011-03-31,20482,0.019750535488128662,49.04999923706055,1547582.0
3849841,2011-04-29,20482,0.07074417173862457,52.040000915527344,1547582.0
3859878,2011-05-31,20482,0.004035339690744877,52.25,1554283.0
3867542,2011-06-30,20482,0.007081319112330675,52.619998931884766,1554283.0
3873874,2011-07-29,20482,-0.01558341458439827,51.31999969482422,1554283.0
3882332,2011-08-31,20482,0.02318781428039074,52.5099983215332,1556577.0
3883774,2011-09-30,20482,-0.02609024941921234,51.13999938964844,1556577.0
3892507,2011-10-31,20482,0.0627688616514206,53.869998931884766,1556577.0
3898159,2011-11-30,20482,0.012622986920177937,54.54999923706055,1557796.0
3904371,2011-12-30,20482,0.030797438696026802,56.22999954223633,1557796.0
3916168,2012-01-31,20482,-0.028454527258872986,54.150001525878906,1557796.0
3917471,2012-02-29,20482,0.04542934522032738,56.61000061035156,1572357.0
3930843,2012-03-30,20482,0.0826709121465683,61.290000915527344,1572357.0
3933085,2012-04-30,20482,0.020884327590465546,62.060001373291016,1572357.0
3939448,2012-05-31,20482,-0.004350635688751936,61.790000915527344,1573391.0
3948695,2012-06-29,20482,0.04337271675467491,64.47000122070312,1573391.0
3958354,2012-07-31,20482,0.036451004445552826,66.30999755859375,1573391.0
3962575,2012-08-31,20482,-0.011612074449658394,65.54000091552734,1569334.0
3968609,2012-09-28,20482,0.04607867822051048,68.55999755859375,1569334.0
3978223,2012-10-31,20482,-0.037193663418293,65.5,1569334.0
3985368,2012-11-30,20482,-0.007633587811142206,65.0,1580668.0
3986228,2012-12-31,20482,0.007692307699471712,65.5,1580668.0
3993975,2013-01-31,20482,0.08852986246347427,33.880001068115234,1580668.0
4004694,2013-02-28,20482,-0.0026564388535916805,33.790000915527344,1570677.0
4011434,2013-03-28,20482,0.04527962952852249,35.31999969482422,1570677.0
4013449,2013-04-30,20482,0.04926383122801781,36.91999816894531,1570677.0
4026532,2013-05-31,20482,-0.006771397776901722,36.66999816894531,1558865.0
4028954,2013-06-28,20482,-0.04881366714835167,34.880001068115234,1558865.0
4037584,2013-07-31,20482,0.05418577790260315,36.630001068115234,1558865.0
4046789,2013-08-30,20482,-0.0900900661945343,33.33000183105469,1554125.0
4047986,2013-09-30,20482,-0.004200515802949667,33.189998626708984,1554125.0
4054803,2013-10-31,20482,0.1054534763097763,36.54999923706055,1554125.0
4067453,2013-11-29,20482,0.04487002640962601,38.189998626708984,1546186.0
4069459,2013-12-31,20482,0.003665965050458908,38.33000183105469,1546186.0
4075786,2014-01-31,20482,-0.03782942518591881,36.65999984741211,1546186.0
4087976,2014-02-28,20482,0.08510635048151016,39.779998779296875,1543070.0
4091480,2014-03-31,20482,-0.03192560374736786,38.5099983215332,1543070.0
4102571,2014-04-30,20482,0.011685363948345184,38.7400016784668,1543070.0
4103359,2014-05-30,20482,0.03278256580233574,40.0099983215332,1501939.0
4116053,2014-06-30,20482,0.022244520485401154,40.900001525878906,1501939.0
4117413,2014-07-31,20482,0.03520775958895683,42.119998931884766,1501939.0
4131233,2014-08-29,20482,0.0028490680269896984,42.2400016784668,1503699.0
4132186,2014-09-30,20482,-0.01538829319179058,41.59000015258789,1503699.0
4143967,2014-10-31,20482,0.05337821692228317,43.59000015258789,1503699.0
4152902,2014-11-28,20482,0.02110571600496769,44.5099983215332,1505791.0
4153792,2014-12-31,20482,0.011458147317171097,45.02000045776367,1505791.0
4164380,2015-01-30,20482,-0.0004442945646587759,44.7599983215332,1505791.0
4170661,2015-02-27,20482,0.05831100791692734,47.369998931884766,1508978.0
4181321,2015-03-31,20482,-0.021954763680696487,46.33000183105469,1508978.0
4188753,2015-04-30,20482,0.0071227350272238255,46.41999816894531,1508978.0
4196047,2015-05-29,20482,0.04696252569556236,48.599998474121094,1488757.0
4199198,2015-06-30,20482,0.009876612573862076,49.08000183105469,1488757.0
4205069,2015-07-31,20482,0.03769349306821823,50.689998626708984,1488757.0
4213946,2015-08-31,20482,-0.1065298467874527,45.290000915527344,1490441.0
4224333,2015-09-30,20482,-0.11194523423910141,40.220001220703125,1490441.0
4228965,2015-10-30,20482,0.1198408231139183,44.79999923706055,1490441.0
4239186,2015-11-30,20482,0.0026785475201904774,44.91999816894531,1491720.0
4246140,2015-12-31,20482,-0.0002225806238129735,44.90999984741211,1491720.0
4250002,2016-01-29,20482,-0.15141397714614868,37.849998474121094,1491720.0
4259485,2016-02-29,20482,0.023513955995440483,38.7400016784668,1491720.0
4262778,2016-03-31,20482,0.0797625184059143,41.83000183105469,1473242.0
4271176,2016-04-29,20482,-0.06382979452610016,38.900001525878906,1469519.0
4284344,2016-05-31,20482,0.01876605488359928,39.630001068115234,1469152.0
4291102,2016-06-30,20482,-0.008074683137238026,39.310001373291016,1469152.0
4297980,2016-07-29,20482,0.14500123262405396,44.75,1469152.0
4305922,2016-08-31,20482,-0.06100557744503021,42.02000045776367,1469995.0
4313225,2016-09-30,20482,0.006425522267818451,42.290000915527344,1469995.0
4316005,2016-10-31,20482,-0.06597302109003067,39.2400016784668,1469995.0
4324828,2016-11-30,20482,-0.029816562309861183,38.06999969482422,1472310.0
4329375,2016-12-30,20482,0.008930920623242855,38.40999984741211,1472310.0
4338735,2017-01-31,20482,0.09437648206949234,41.77000045776367,1721111.0
4349896,2017-02-28,20482,0.07924351096153259,45.08000183105469,1727998.0
4354213,2017-03-31,20482,-0.01486251037567854,44.40999984741211,1727998.0
4358937,2017-04-28,20482,-0.011371323838829994,43.63999938964844,1727998.0
4372118,2017-05-31,20482,0.04628781974315643,45.65999984741211,1735272.0
4377814,2017-06-30,20482,0.06460798531770706,48.61000061035156,1735272.0
4385896,2017-07-31,20482,0.017177527770400047,49.18000030517578,1737443.0
4388892,2017-08-31,20482,0.03578687086701393,50.939998626708984,1737443.0
4395184,2017-09-29,20482,0.0475069098174572,53.36000061035156,1737443.0
4403775,2017-10-31,20482,0.021270593628287315,54.22999954223633,1737443.0
4416472,2017-11-30,20482,0.039461541920900345,56.369998931884766,1740601.0
4420249,2017-12-29,20482,0.01241796649992466,57.06999969482422,1740601.0
4427542,2018-01-31,20482,0.09409497678279877,62.15999984741211,1740601.0
4438363,2018-02-28,20482,-0.029440121725201607,60.33000183105469,1746334.0
4440180,2018-03-29,20482,-0.00679601589217782,59.91999816894531,1746334.0
4450387,2018-04-30,20482,-0.025200219824910164,58.130001068115234,1746334.0
4455570,2018-05-31,20482,0.05848955363035202,61.529998779296875,1753188.0
4465975,2018-06-29,20482,-0.008776159957051277,60.9900016784668,1753188.0
4470970,2018-07-31,20482,0.07919329404830933,65.54000091552734,1753188.0
4482899,2018-08-31,20482,0.01983514428138733,66.83999633789062,1754319.0
4490971,2018-09-28,20482,0.09754645079374313,73.36000061035156,1754319.0
4497771,2018-10-31,20482,-0.05643399804830551,68.94000244140625,1756333.0
4500081,2018-11-30,20482,0.07412242889404297,74.05000305175781,1756333.0
4508535,2018-12-31,20482,-0.023227564990520477,72.33000183105469,1756333.0
4514857,2019-01-31,20482,0.013410776853561401,72.9800033569336,1756333.0
4526919,2019-02-28,20482,0.06357905268669128,77.62000274658203,1756470.0
4532984,2019-03-29,20482,0.029889198020100594,79.94000244140625,1756470.0
4542292,2019-04-30,20482,-0.0007506240508519113,79.55999755859375,1756470.0
4545815,2019-05-31,20482,-0.043112121522426605,76.12999725341797,1764181.0
4557087,2019-06-28,20482,0.10468936711549759,84.0999984741211,1764181.0
4566030,2019-07-31,20482,0.03947681561112404,87.0999984741211,1767398.0
4571130,2019-08-30,20482,-0.02043626643717289,85.31999969482422,1767398.0
4579419,2019-09-30,20482,-0.019338976591825485,83.66999816894531,1767398.0
4587301,2019-10-31,20482,0.0031074751168489456,83.61000061035156,1768456.0
4598335,2019-11-29,20482,0.022006893530488014,85.44999694824219,1768456.0
4606404,2019-12-31,20482,0.016500921919941902,86.86000061035156,1768456.0
4610716,2020-01-31,20482,0.007368164602667093,87.13999938964844,1768456.0
4618009,2020-02-28,20482,-0.11602020263671875,77.02999877929688,1763433.0
4626421,2020-03-31,20482,0.02440613880753517,78.91000366210938,1763433.0
4637324,2020-04-30,20482,0.1715877801179886,92.08999633789062,1768845.0
4639142,2020-05-29,20482,0.030730828642845154,94.91999816894531,1768845.0
4650300,2020-06-30,20482,-0.036767784506082535,91.43000030517578,1768845.0
4655924,2020-07-31,20482,0.10467022657394409,100.63999938964844,1770530.0
4667549,2020-08-31,20482,0.08773849159479141,109.47000122070312,1770530.0
4674017,2020-09-30,20482,-0.005846344865858555,108.83000183105469,1770530.0
4678134,2020-10-30,20482,-0.030873849987983704,105.11000061035156,1770530.0
4691503,2020-11-30,20482,0.029588056728243828,108.22000122070312,1772362.0
4694757,2020-12-31,20482,0.011735322885215282,109.48999786376953,1772362.0
4707507,2021-01-29,20482,0.13288883864879608,123.58999633789062,1772362.0
4710381,2021-02-26,20482,-0.0308277178555727,119.77999877929688,1771529.0
4718095,2021-03-31,20482,0.0005008979933336377,119.83999633789062,1771529.0
4734259,2021-04-30,20482,0.00575772300362587,120.08000183105469,1771529.0
4742476,2021-05-28,20482,-0.028564292937517166,116.6500015258789,1776820.0
4747003,2021-06-30,20482,-0.006172320805490017,115.93000030517578,1776820.0
4758326,2021-07-30,20482,0.047442447394132614,120.9800033569336,1776820.0
4767651,2021-08-31,20482,0.04455281421542168,126.37000274658203,1772817.0
4776871,2021-09-30,20482,-0.06520538777112961,118.12999725341797,1772817.0
4782284,2021-10-29,20482,0.09489547461271286,128.88999938964844,1772817.0
4791282,2021-11-30,20482,-0.02420670911669731,125.7699966430664,1768287.0
4802598,2021-12-31,20482,0.11902686953544617,140.74000549316406,1768287.0
4814781,2022-01-31,20482,-0.09101894497871399,127.45999908447266,1768287.0
4823872,2022-02-28,20482,-0.053663864731788635,120.62000274658203,1768287.0
4831308,2022-03-31,20482,-0.018736544996500015,118.36000061035156,1763482.0
4843498,2022-04-29,20482,-0.0370902381837368,113.5,1763482.0
4847191,2022-05-31,20482,0.03488985821604729,117.45999908447266,1750942.0
4857717,2022-06-30,20482,-0.07500423491001129,108.6500015258789,1750942.0
4872675,2022-07-29,20482,0.006074503529816866,108.83999633789062,1750942.0
4882308,2022-08-31,20482,-0.056872427463531494,102.6500015258789,1751220.0
4884611,2022-09-30,20482,-0.05737943947315216,96.76000213623047,1751220.0
4899170,2022-10-31,20482,0.027387352660298347,98.94000244140625,1751220.0
4905212,2022-11-30,20482,0.08732564002275467,107.58000183105469,1743574.0
4921544,2022-12-30,20482,0.020542843267321587,109.79000091552734,1743574.0
2873375,2000-01-31,21936,0.11560693383216858,36.1875,3871258.0
2881588,2000-02-29,21936,-0.10977547615766525,32.125,3871258.0
2891707,2000-03-31,21936,0.13813228905200958,36.5625,3849003.0
2897274,2000-04-28,21936,0.15213675796985626,42.125,3849003.0
2911581,2000-05-31,21936,0.05999999865889549,44.5625,3859993.0
2916440,2000-06-30,21936,0.07713884860277176,48.0,6294526.0
2925841,2000-07-31,21936,-0.1015625,43.125,6294526.0
2937846,2000-08-31,21936,0.004985507111996412,43.25,6313726.0
2944582,2000-09-29,21936,0.039017342031002045,44.9375,6294526.0
2950518,2000-10-31,21936,-0.03894297778606415,43.1875,6294526.0
2955632,2000-11-30,21936,0.02813314087688923,44.3125,6294526.0
2966865,2000-12-29,21936,0.038081806153059006,46.0,6309039.0
2979923,2001-01-31,21936,-0.01847822777926922,45.150001525878906,6309039.0
2986256,2001-02-28,21936,-0.0008859695517458022,45.0,6309039.0
2991243,2001-03-30,21936,-0.0899999812245369,40.95000076293945,6313729.0
3002321,2001-04-30,21936,0.05738702043890953,43.29999923706055,6313729.0
3008842,2001-05-31,21936,-0.006928402930498123,42.88999938964844,6312851.0
3020703,2001-06-29,21936,-0.06621590256690979,40.04999923706055,6312851.0
3023839,2001-07-31,21936,0.02921353280544281,41.220001220703125,6312851.0
3037122,2001-08-31,21936,-0.06792818754911423,38.310001373291016,6312711.0
3042263,2001-09-28,21936,0.04672401398420334,40.099998474121094,6312711.0
3047357,2001-10-31,21936,0.044887859374284744,41.900001525878906,6312715.0
3053927,2001-11-30,21936,0.03627684339880943,43.310001373291016,6286722.0
3067103,2001-12-31,21936,-0.07988923788070679,39.849998474121094,6286722.0
3075427,2002-01-31,21936,0.045671261847019196,41.66999816894531,6286722.0
3079182,2002-02-28,21936,-0.013918865472078323,40.959999084472656,6286722.0
3086596,2002-03-28,21936,-0.029785092920064926,39.7400016784668,6266249.0
3091947,2002-04-30,21936,-0.08530455827713013,36.349998474121094,6266249.0
3104176,2002-05-31,21936,-0.04456671327352524,34.599998474121094,6244712.0
3108862,2002-06-28,21936,0.01156073808670044,35.0,6244712.0
3116201,2002-07-31,21936,-0.07571432739496231,32.349998474121094,6244712.0
3123579,2002-08-30,21936,0.026584340259432793,33.08000183105469,6189667.0
3130458,2002-09-30,21936,-0.12273280322551727,29.020000457763672,6189667.0
3143232,2002-10-31,21936,0.09476222842931747,31.770000457763672,6163420.0
3149392,2002-11-29,21936,-0.003462378866970539,31.530000686645508,6162164.0
3155613,2002-12-31,21936,-0.030447224155068398,30.56999969482422,6162164.0
3158710,2003-01-31,21936,-0.0019626785069704056,30.360000610351562,6162164.0
3170461,2003-02-28,21936,-0.01778659038245678,29.81999969482422,6162164.0
3178462,2003-03-31,21936,0.04493628814816475,31.15999984741211,6159950.0
3186347,2003-04-30,21936,-0.013157890178263187,30.75,8231582.0
3191264,2003-05-30,21936,0.013658551499247551,31.020000457763672,7894470.0
3195799,2003-06-30,21936,0.10090267658233643,34.150001525878906,7894470.0
3204702,2003-07-31,21936,-0.023133261129260063,33.36000061035156,7894470.0
3208348,2003-08-29,21936,-0.09862111508846283,29.920000076293945,7786223.0
3216880,2003-09-30,21936,0.015374301001429558,30.3799991607666,7786223.0
3225484,2003-10-31,21936,0.04015804082155228,31.600000381469727,7786223.0
3230312,2003-11-28,21936,0.06708858162164688,33.56999969482422,7631523.0
3236506,2003-12-31,21936,0.052427828311920166,35.33000183105469,7631523.0
3249677,2004-01-30,21936,0.03679589927196503,36.630001068115234,7631523.0
3254476,2004-02-27,21936,0.005187017377465963,36.650001525878906,7631523.0
3257273,2004-03-31,21936,-0.04365626722574234,35.04999923706055,7625056.0
3268553,2004-04-30,21936,0.020256750285625458,35.7599983215332,7625056.0
3271847,2004-05-28,21936,-0.006991000380367041,35.34000015258789,7630536.0
3279582,2004-06-30,21936,-0.029994379729032516,34.279998779296875,7630536.0
3289962,2004-07-30,21936,-0.06767793744802475,31.959999084472656,7630536.0
3293920,2004-08-31,21936,0.02753438986837864,32.66999816894531,7550776.0
3300967,2004-09-30,21936,-0.06336081773042679,30.600000381469727,7550776.0
3309587,2004-10-29,21936,-0.05392155423760414,28.950000762939453,7550776.0
3315388,2004-11-30,21936,-0.03488774597644806,27.770000457763672,7530995.0
3324565,2004-12-31,21936,-0.031688909977674484,26.889999389648438,7530995.0
3326826,2005-01-31,21936,-0.101524718105793,24.15999984741211,7530995.0
3339204,2005-02-28,21936,0.09602653235197067,26.290000915527344,7458874.0
3342295,2005-03-31,21936,-0.0007607628940604627,26.270000457763672,7458874.0
3349624,2005-04-29,21936,0.03425959497690201,27.170000076293945,7458874.0
3357879,2005-05-31,21936,0.03386085852980614,27.899999618530273,7435344.0
3364151,2005-06-30,21936,-0.011469523422420025,27.579999923706055,7435344.0
3369952,2005-07-29,21936,-0.039158809930086136,26.5,7435344.0
3376869,2005-08-31,21936,-0.03132077306509018,25.479999542236328,7370501.0
3388008,2005-09-30,21936,-0.02001570723950863,24.969999313354492,7370501.0
3392442,2005-10-31,21936,-0.12935520708560944,21.739999771118164,7370501.0
3400006,2005-11-30,21936,-0.016099311411380768,21.200000762939453,7371396.0
3407334,2005-12-30,21936,0.09999994933605194,23.31999969482422,7371396.0
3413693,2006-01-31,21936,0.10120071470737457,25.68000030517578,7371396.0
3422730,2006-02-28,21936,0.02920561656355858,26.190000534057617,7371396.0
3429928,2006-03-31,21936,-0.04849180579185486,24.920000076293945,7350750.0
3433350,2006-04-28,21936,0.016452642157673836,25.329999923706055,7350750.0
3439987,2006-05-31,21936,-0.05645480006933212,23.65999984741211,7327389.0
3446191,2006-06-30,21936,-0.008030453696846962,23.469999313354492,7327389.0
3456707,2006-07-31,21936,0.10737113654613495,25.989999771118164,7327389.0
3463120,2006-08-31,21936,0.06964215636253357,27.559999465942383,7291451.0
3470032,2006-09-29,21936,0.02902761846780777,28.360000610351562,7291451.0
3474421,2006-10-31,21936,-0.06029622629284859,26.649999618530273,7291451.0
3487092,2006-11-30,21936,0.04052533581852913,27.489999771118164,7210445.0
3491959,2006-12-29,21936,-0.05783921852707863,25.899999618530273,7210445.0
3498792,2007-01-31,21936,0.013127419166266918,26.239999771118164,7210445.0
3507213,2007-02-28,21936,-0.0377286858856678,24.959999084472656,7210445.0
3509734,2007-03-30,21936,0.01201927661895752,25.260000228881836,7076827.0
3516105,2007-04-30,21936,0.04750589281320572,26.459999084472656,7076827.0
3526588,2007-05-31,21936,0.04988664761185646,27.489999771118164,7018263.0
3535643,2007-06-29,21936,-0.0698435828089714,25.56999969482422,7018263.0
3539742,2007-07-31,21936,-0.08056314289569855,23.510000228881836,7018263.0
3546740,2007-08-31,21936,0.06890684366226196,24.84000015258789,6927109.0
3553430,2007-09-28,21936,-0.016505630686879158,24.43000030517578,6927109.0
3563697,2007-10-31,21936,0.00736800255253911,24.610000610351562,6927109.0
3570348,2007-11-30,21936,-0.02275499328970909,23.760000228881836,6829805.0
3575792,2007-12-31,21936,-0.04335019737482071,22.729999542236328,6829805.0
3585482,2008-01-31,21936,0.02771672233939171,23.360000610351562,6829805.0
3588863,2008-02-29,21936,-0.032534241676330566,22.280000686645508,6760989.0
3598524,2008-03-31,21936,-0.06059247627854347,20.93000030517578,6763668.0
3607957,2008-04-30,21936,-0.03917819634079933,20.110000610351562,6763668.0
3610228,2008-05-30,21936,-0.021382397040724754,19.360000610351562,6765197.0
3622244,2008-06-30,21936,-0.0976240336894989,17.469999313354492,6765197.0
3625339,2008-07-31,21936,0.06868922710418701,18.670000076293945,6765197.0
3631115,2008-08-29,21936,0.040707044303417206,19.110000610351562,6740994.0
3642697,2008-09-30,21936,-0.035060182213783264,18.440000534057617,6740994.0
3651112,2008-10-31,21936,-0.03958792984485626,17.709999084472656,6740994.0
3656009,2008-11-28,21936,-0.05420659855008125,16.43000030517578,6742935.0
3663124,2008-12-31,21936,0.07790619134902954,17.709999084472656,6742935.0
3667757,2009-01-30,21936,-0.1767362654209137,14.579999923706055,7357578.0
3674876,2009-02-27,21936,-0.13374482095241547,12.3100004196167,6745270.0
3683552,2009-03-31,21936,0.10641749948263168,13.619999885559082,6744640.0
3689868,2009-04-30,21936,-0.01908959075808525,13.359999656677246,6744640.0
3697374,2009-05-29,21936,0.14895209670066833,15.1899995803833,6747979.0
3703080,2009-06-30,21936,-0.012508201412856579,15.0,6747979.0
3709547,2009-07-31,21936,0.06200002133846283,15.930000305175781,6747979.0
3713854,2009-08-31,21936,0.05838043987751007,16.700000762939453,6749143.0
3720330,2009-09-30,21936,-0.008982126601040363,16.549999237060547,6749143.0
3728335,2009-10-30,21936,0.02900310978293419,17.030000686645508,8062698.0
3738518,2009-11-30,21936,0.0763358399271965,18.170000076293945,8069536.0
3743007,2009-12-31,21936,0.0011007406283169985,18.190000534057617,8069536.0
3750328,2010-01-29,21936,0.02583833411335945,18.65999984741211,8069536.0
3754629,2010-02-26,21936,-0.049839261919260025,17.549999237060547,8070373.0
3762877,2010-03-31,21936,-0.02279200218617916,17.149999618530273,8067979.0
